scenario_id	name	minimal_pair_group	scenario_version	claim	object	truth	belief	evidence_source	reliable	defeater	gettier	guessing	paraphrase_id	example_id	scenario_text	split_group	split
s01648	Emery	mpbf31742b26911798	epistemic-v3	the lake path is open	the state of the lake path	True	False	memory	False	False	False	True	1	s01648-p1	For Emery, the proposition under consideration was that the lake path is open. Events matched the claim. Emery recalled an earlier check of the state of the lake path, which appeared to support the proposition; the source had a strong record of error. Emery rejected the claim. The position was selected arbitrarily without using the source. Contrary information was absent.	family|mpbf31742b26911798	coding
s01648	Emery	mpbf31742b26911798	epistemic-v3	the lake path is open	the state of the lake path	True	False	memory	False	False	False	True	2	s01648-p2	The issue was whether the lake path is open. Emery recalled an earlier check of the state of the lake path, which appeared to support the proposition, and the source had a strong record of error. Emery's resulting position was described as follows: Emery rejected the claim. Events matched the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mpbf31742b26911798	coding
s01649	Emery	mpbf31742b26911798	epistemic-v3	the lake path is open	the state of the lake path	True	False	memory	False	True	False	True	0	s01649-p0	Emery considered whether the lake path is open. Emery recalled an earlier check of the state of the lake path, which appeared to support the proposition. the source had a strong record of error. Emery rejected the claim. Events matched the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mpbf31742b26911798	coding
s01649	Emery	mpbf31742b26911798	epistemic-v3	the lake path is open	the state of the lake path	True	False	memory	False	True	False	True	1	s01649-p1	For Emery, the proposition under consideration was that the lake path is open. Events matched the claim. Emery recalled an earlier check of the state of the lake path, which appeared to support the proposition; the source had a strong record of error. Emery rejected the claim. The position was selected arbitrarily without using the source. Credible contrary information was available but left unresolved.	family|mpbf31742b26911798	coding
s01649	Emery	mpbf31742b26911798	epistemic-v3	the lake path is open	the state of the lake path	True	False	memory	False	True	False	True	2	s01649-p2	The issue was whether the lake path is open. Emery recalled an earlier check of the state of the lake path, which appeared to support the proposition, and the source had a strong record of error. Emery's resulting position was described as follows: Emery rejected the claim. Events matched the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mpbf31742b26911798	coding
s01650	Harper	mpfe72e21e2b55cda7	epistemic-v3	the train leaves from platform four	the departure platform	True	False	memory	False	False	False	False	0	s01650-p0	Harper considered whether the train leaves from platform four. Harper recalled an earlier check of the departure platform, which appeared to support the proposition. the source had a strong record of error. Harper rejected the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mpfe72e21e2b55cda7	coding
s01650	Harper	mpfe72e21e2b55cda7	epistemic-v3	the train leaves from platform four	the departure platform	True	False	memory	False	False	False	False	1	s01650-p1	For Harper, the proposition under consideration was that the train leaves from platform four. Events matched the claim. Harper recalled an earlier check of the departure platform, which appeared to support the proposition; the source had a strong record of error. Harper rejected the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mpfe72e21e2b55cda7	coding
s01650	Harper	mpfe72e21e2b55cda7	epistemic-v3	the train leaves from platform four	the departure platform	True	False	memory	False	False	False	False	2	s01650-p2	The issue was whether the train leaves from platform four. Harper recalled an earlier check of the departure platform, which appeared to support the proposition, and the source had a strong record of error. Harper's resulting position was described as follows: Harper rejected the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mpfe72e21e2b55cda7	coding
s01651	Harper	mpfe72e21e2b55cda7	epistemic-v3	the train leaves from platform four	the departure platform	True	False	memory	False	True	False	False	0	s01651-p0	Harper considered whether the train leaves from platform four. Harper recalled an earlier check of the departure platform, which appeared to support the proposition. the source had a strong record of error. Harper rejected the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mpfe72e21e2b55cda7	coding
s01651	Harper	mpfe72e21e2b55cda7	epistemic-v3	the train leaves from platform four	the departure platform	True	False	memory	False	True	False	False	1	s01651-p1	For Harper, the proposition under consideration was that the train leaves from platform four. Events matched the claim. Harper recalled an earlier check of the departure platform, which appeared to support the proposition; the source had a strong record of error. Harper rejected the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mpfe72e21e2b55cda7	coding
s01651	Harper	mpfe72e21e2b55cda7	epistemic-v3	the train leaves from platform four	the departure platform	True	False	memory	False	True	False	False	2	s01651-p2	The issue was whether the train leaves from platform four. Harper recalled an earlier check of the departure platform, which appeared to support the proposition, and the source had a strong record of error. Harper's resulting position was described as follows: Harper rejected the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mpfe72e21e2b55cda7	coding
s01652	Casey	mp41091a6a5b1a2009	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	memory	True	False	True	False	0	s01652-p0	Casey considered whether the red key opens the cabinet. Casey recalled an earlier check of which key opens the cabinet, which appeared to support the proposition. the memory was normally dependable. Casey accepted the claim. Events matched the claim. Contrary information was absent. The apparent support failed independently, while a separate coincidence made events match.	family|mp41091a6a5b1a2009	coding
s01652	Casey	mp41091a6a5b1a2009	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	memory	True	False	True	False	1	s01652-p1	For Casey, the proposition under consideration was that the red key opens the cabinet. Events matched the claim. Casey recalled an earlier check of which key opens the cabinet, which appeared to support the proposition; the memory was normally dependable. Casey accepted the claim. The apparent support failed independently, while a separate coincidence made events match. Contrary information was absent.	family|mp41091a6a5b1a2009	coding
s01652	Casey	mp41091a6a5b1a2009	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	memory	True	False	True	False	2	s01652-p2	The issue was whether the red key opens the cabinet. Casey recalled an earlier check of which key opens the cabinet, which appeared to support the proposition, and the memory was normally dependable. Casey's resulting position was described as follows: Casey accepted the claim. Events matched the claim. Contrary information was absent. The apparent support failed independently, while a separate coincidence made events match.	family|mp41091a6a5b1a2009	coding
s01653	Casey	mp41091a6a5b1a2009	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	memory	True	True	True	False	0	s01653-p0	Casey considered whether the red key opens the cabinet. Casey recalled an earlier check of which key opens the cabinet, which appeared to support the proposition. the memory was normally dependable. Casey accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. The apparent support failed independently, while a separate coincidence made events match.	family|mp41091a6a5b1a2009	coding
s01653	Casey	mp41091a6a5b1a2009	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	memory	True	True	True	False	1	s01653-p1	For Casey, the proposition under consideration was that the red key opens the cabinet. Events matched the claim. Casey recalled an earlier check of which key opens the cabinet, which appeared to support the proposition; the memory was normally dependable. Casey accepted the claim. The apparent support failed independently, while a separate coincidence made events match. Credible contrary information was available but left unresolved.	family|mp41091a6a5b1a2009	coding
s01653	Casey	mp41091a6a5b1a2009	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	memory	True	True	True	False	2	s01653-p2	The issue was whether the red key opens the cabinet. Casey recalled an earlier check of which key opens the cabinet, which appeared to support the proposition, and the memory was normally dependable. Casey's resulting position was described as follows: Casey accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. The apparent support failed independently, while a separate coincidence made events match.	family|mp41091a6a5b1a2009	coding
s01654	Gray	mpba049c7863726562	epistemic-v3	the package is in the mailroom	the package location	False	True	perception	False	False	False	True	0	s01654-p0	Gray considered whether the package is in the mailroom. Gray made a direct observation concerning the package location, which appeared to support the proposition. the source had a strong record of error. Gray accepted the claim. Events did not match the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mpba049c7863726562	coding
s01654	Gray	mpba049c7863726562	epistemic-v3	the package is in the mailroom	the package location	False	True	perception	False	False	False	True	1	s01654-p1	For Gray, the proposition under consideration was that the package is in the mailroom. Events did not match the claim. Gray made a direct observation concerning the package location, which appeared to support the proposition; the source had a strong record of error. Gray accepted the claim. The position was selected arbitrarily without using the source. Contrary information was absent.	family|mpba049c7863726562	coding
s01654	Gray	mpba049c7863726562	epistemic-v3	the package is in the mailroom	the package location	False	True	perception	False	False	False	True	2	s01654-p2	The issue was whether the package is in the mailroom. Gray made a direct observation concerning the package location, which appeared to support the proposition, and the source had a strong record of error. Gray's resulting position was described as follows: Gray accepted the claim. Events did not match the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mpba049c7863726562	coding
s01655	Gray	mpba049c7863726562	epistemic-v3	the package is in the mailroom	the package location	False	True	perception	False	True	False	True	0	s01655-p0	Gray considered whether the package is in the mailroom. Gray made a direct observation concerning the package location, which appeared to support the proposition. the source had a strong record of error. Gray accepted the claim. Events did not match the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mpba049c7863726562	coding
s01655	Gray	mpba049c7863726562	epistemic-v3	the package is in the mailroom	the package location	False	True	perception	False	True	False	True	1	s01655-p1	For Gray, the proposition under consideration was that the package is in the mailroom. Events did not match the claim. Gray made a direct observation concerning the package location, which appeared to support the proposition; the source had a strong record of error. Gray accepted the claim. The position was selected arbitrarily without using the source. Credible contrary information was available but left unresolved.	family|mpba049c7863726562	coding
s01655	Gray	mpba049c7863726562	epistemic-v3	the package is in the mailroom	the package location	False	True	perception	False	True	False	True	2	s01655-p2	The issue was whether the package is in the mailroom. Gray made a direct observation concerning the package location, which appeared to support the proposition, and the source had a strong record of error. Gray's resulting position was described as follows: Gray accepted the claim. Events did not match the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mpba049c7863726562	coding
s01656	Ari	mp674860413e1687c8	epistemic-v3	the lake path is open	the state of the lake path	True	True	memory	True	False	False	False	0	s01656-p0	Ari considered whether the lake path is open. Ari recalled an earlier check of the state of the lake path, which appeared to support the proposition. the memory was normally dependable. Ari accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp674860413e1687c8	tune
s01656	Ari	mp674860413e1687c8	epistemic-v3	the lake path is open	the state of the lake path	True	True	memory	True	False	False	False	1	s01656-p1	For Ari, the proposition under consideration was that the lake path is open. Events matched the claim. Ari recalled an earlier check of the state of the lake path, which appeared to support the proposition; the memory was normally dependable. Ari accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mp674860413e1687c8	tune
s01656	Ari	mp674860413e1687c8	epistemic-v3	the lake path is open	the state of the lake path	True	True	memory	True	False	False	False	2	s01656-p2	The issue was whether the lake path is open. Ari recalled an earlier check of the state of the lake path, which appeared to support the proposition, and the memory was normally dependable. Ari's resulting position was described as follows: Ari accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp674860413e1687c8	tune
s01657	Ari	mp674860413e1687c8	epistemic-v3	the lake path is open	the state of the lake path	True	True	memory	True	True	False	False	0	s01657-p0	Ari considered whether the lake path is open. Ari recalled an earlier check of the state of the lake path, which appeared to support the proposition. the memory was normally dependable. Ari accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp674860413e1687c8	tune
s01657	Ari	mp674860413e1687c8	epistemic-v3	the lake path is open	the state of the lake path	True	True	memory	True	True	False	False	1	s01657-p1	For Ari, the proposition under consideration was that the lake path is open. Events matched the claim. Ari recalled an earlier check of the state of the lake path, which appeared to support the proposition; the memory was normally dependable. Ari accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mp674860413e1687c8	tune
s01657	Ari	mp674860413e1687c8	epistemic-v3	the lake path is open	the state of the lake path	True	True	memory	True	True	False	False	2	s01657-p2	The issue was whether the lake path is open. Ari recalled an earlier check of the state of the lake path, which appeared to support the proposition, and the memory was normally dependable. Ari's resulting position was described as follows: Ari accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp674860413e1687c8	tune
s01658	Casey	mpbd834f08017f0aab	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	testimony	True	False	False	False	0	s01658-p0	Casey considered whether the red key opens the cabinet. Casey was told by a staff member about which key opens the cabinet, which appeared to support the proposition. the staff member is usually reliable. Casey accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mpbd834f08017f0aab	coding
s01658	Casey	mpbd834f08017f0aab	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	testimony	True	False	False	False	1	s01658-p1	For Casey, the proposition under consideration was that the red key opens the cabinet. Events matched the claim. Casey was told by a staff member about which key opens the cabinet, which appeared to support the proposition; the staff member is usually reliable. Casey accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mpbd834f08017f0aab	coding
s01658	Casey	mpbd834f08017f0aab	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	testimony	True	False	False	False	2	s01658-p2	The issue was whether the red key opens the cabinet. Casey was told by a staff member about which key opens the cabinet, which appeared to support the proposition, and the staff member is usually reliable. Casey's resulting position was described as follows: Casey accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mpbd834f08017f0aab	coding
s01659	Casey	mpbd834f08017f0aab	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	testimony	True	True	False	False	0	s01659-p0	Casey considered whether the red key opens the cabinet. Casey was told by a staff member about which key opens the cabinet, which appeared to support the proposition. the staff member is usually reliable. Casey accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mpbd834f08017f0aab	coding
s01659	Casey	mpbd834f08017f0aab	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	testimony	True	True	False	False	1	s01659-p1	For Casey, the proposition under consideration was that the red key opens the cabinet. Events matched the claim. Casey was told by a staff member about which key opens the cabinet, which appeared to support the proposition; the staff member is usually reliable. Casey accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mpbd834f08017f0aab	coding
s01659	Casey	mpbd834f08017f0aab	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	testimony	True	True	False	False	2	s01659-p2	The issue was whether the red key opens the cabinet. Casey was told by a staff member about which key opens the cabinet, which appeared to support the proposition, and the staff member is usually reliable. Casey's resulting position was described as follows: Casey accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mpbd834f08017f0aab	coding
s01660	Blair	mp3bc8c83cd229336a	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	instrument	True	False	False	False	0	s01660-p0	Blair considered whether the red key opens the cabinet. Blair checked a calibrated display for which key opens the cabinet, which appeared to support the proposition. the display usually works correctly. Blair accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp3bc8c83cd229336a	coding
s01660	Blair	mp3bc8c83cd229336a	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	instrument	True	False	False	False	1	s01660-p1	For Blair, the proposition under consideration was that the red key opens the cabinet. Events matched the claim. Blair checked a calibrated display for which key opens the cabinet, which appeared to support the proposition; the display usually works correctly. Blair accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mp3bc8c83cd229336a	coding
s01660	Blair	mp3bc8c83cd229336a	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	instrument	True	False	False	False	2	s01660-p2	The issue was whether the red key opens the cabinet. Blair checked a calibrated display for which key opens the cabinet, which appeared to support the proposition, and the display usually works correctly. Blair's resulting position was described as follows: Blair accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp3bc8c83cd229336a	coding
s01661	Blair	mp3bc8c83cd229336a	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	instrument	True	True	False	False	0	s01661-p0	Blair considered whether the red key opens the cabinet. Blair checked a calibrated display for which key opens the cabinet, which appeared to support the proposition. the display usually works correctly. Blair accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp3bc8c83cd229336a	coding
s01661	Blair	mp3bc8c83cd229336a	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	instrument	True	True	False	False	1	s01661-p1	For Blair, the proposition under consideration was that the red key opens the cabinet. Events matched the claim. Blair checked a calibrated display for which key opens the cabinet, which appeared to support the proposition; the display usually works correctly. Blair accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mp3bc8c83cd229336a	coding
s01661	Blair	mp3bc8c83cd229336a	epistemic-v3	the red key opens the cabinet	which key opens the cabinet	True	True	instrument	True	True	False	False	2	s01661-p2	The issue was whether the red key opens the cabinet. Blair checked a calibrated display for which key opens the cabinet, which appeared to support the proposition, and the display usually works correctly. Blair's resulting position was described as follows: Blair accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp3bc8c83cd229336a	coding
s01662	Ari	mp5c252cdca709e569	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	instrument	True	False	False	False	0	s01662-p0	Ari considered whether the orchard gate is unlocked. Ari checked a calibrated display for the state of the orchard gate, which appeared to support the proposition. the display usually works correctly. Ari accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp5c252cdca709e569	coding
s01662	Ari	mp5c252cdca709e569	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	instrument	True	False	False	False	1	s01662-p1	For Ari, the proposition under consideration was that the orchard gate is unlocked. Events matched the claim. Ari checked a calibrated display for the state of the orchard gate, which appeared to support the proposition; the display usually works correctly. Ari accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mp5c252cdca709e569	coding
s01662	Ari	mp5c252cdca709e569	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	instrument	True	False	False	False	2	s01662-p2	The issue was whether the orchard gate is unlocked. Ari checked a calibrated display for the state of the orchard gate, which appeared to support the proposition, and the display usually works correctly. Ari's resulting position was described as follows: Ari accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp5c252cdca709e569	coding
s01663	Ari	mp5c252cdca709e569	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	instrument	True	True	False	False	0	s01663-p0	Ari considered whether the orchard gate is unlocked. Ari checked a calibrated display for the state of the orchard gate, which appeared to support the proposition. the display usually works correctly. Ari accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp5c252cdca709e569	coding
s01663	Ari	mp5c252cdca709e569	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	instrument	True	True	False	False	1	s01663-p1	For Ari, the proposition under consideration was that the orchard gate is unlocked. Events matched the claim. Ari checked a calibrated display for the state of the orchard gate, which appeared to support the proposition; the display usually works correctly. Ari accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mp5c252cdca709e569	coding
s01663	Ari	mp5c252cdca709e569	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	instrument	True	True	False	False	2	s01663-p2	The issue was whether the orchard gate is unlocked. Ari checked a calibrated display for the state of the orchard gate, which appeared to support the proposition, and the display usually works correctly. Ari's resulting position was described as follows: Ari accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp5c252cdca709e569	coding
s01664	Blair	mp0693cfd0de66272f	epistemic-v3	the package is in the mailroom	the package location	True	True	instrument	True	False	False	False	0	s01664-p0	Blair considered whether the package is in the mailroom. Blair checked a calibrated display for the package location, which appeared to support the proposition. the display usually works correctly. Blair accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp0693cfd0de66272f	coding
s01664	Blair	mp0693cfd0de66272f	epistemic-v3	the package is in the mailroom	the package location	True	True	instrument	True	False	False	False	1	s01664-p1	For Blair, the proposition under consideration was that the package is in the mailroom. Events matched the claim. Blair checked a calibrated display for the package location, which appeared to support the proposition; the display usually works correctly. Blair accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mp0693cfd0de66272f	coding
s01664	Blair	mp0693cfd0de66272f	epistemic-v3	the package is in the mailroom	the package location	True	True	instrument	True	False	False	False	2	s01664-p2	The issue was whether the package is in the mailroom. Blair checked a calibrated display for the package location, which appeared to support the proposition, and the display usually works correctly. Blair's resulting position was described as follows: Blair accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp0693cfd0de66272f	coding
s01665	Blair	mp0693cfd0de66272f	epistemic-v3	the package is in the mailroom	the package location	True	True	instrument	True	True	False	False	0	s01665-p0	Blair considered whether the package is in the mailroom. Blair checked a calibrated display for the package location, which appeared to support the proposition. the display usually works correctly. Blair accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp0693cfd0de66272f	coding
s01665	Blair	mp0693cfd0de66272f	epistemic-v3	the package is in the mailroom	the package location	True	True	instrument	True	True	False	False	1	s01665-p1	For Blair, the proposition under consideration was that the package is in the mailroom. Events matched the claim. Blair checked a calibrated display for the package location, which appeared to support the proposition; the display usually works correctly. Blair accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mp0693cfd0de66272f	coding
s01665	Blair	mp0693cfd0de66272f	epistemic-v3	the package is in the mailroom	the package location	True	True	instrument	True	True	False	False	2	s01665-p2	The issue was whether the package is in the mailroom. Blair checked a calibrated display for the package location, which appeared to support the proposition, and the display usually works correctly. Blair's resulting position was described as follows: Blair accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp0693cfd0de66272f	coding
s01666	Harper	mp6a40ee3248768594	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	True	False	False	False	0	s01666-p0	Harper considered whether the lake path is open. Harper was told by a staff member about the state of the lake path, which appeared to support the proposition. the staff member is usually reliable. Harper accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp6a40ee3248768594	coding
s01666	Harper	mp6a40ee3248768594	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	True	False	False	False	1	s01666-p1	For Harper, the proposition under consideration was that the lake path is open. Events matched the claim. Harper was told by a staff member about the state of the lake path, which appeared to support the proposition; the staff member is usually reliable. Harper accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mp6a40ee3248768594	coding
s01666	Harper	mp6a40ee3248768594	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	True	False	False	False	2	s01666-p2	The issue was whether the lake path is open. Harper was told by a staff member about the state of the lake path, which appeared to support the proposition, and the staff member is usually reliable. Harper's resulting position was described as follows: Harper accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp6a40ee3248768594	coding
s01667	Harper	mp6a40ee3248768594	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	True	True	False	False	0	s01667-p0	Harper considered whether the lake path is open. Harper was told by a staff member about the state of the lake path, which appeared to support the proposition. the staff member is usually reliable. Harper accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp6a40ee3248768594	coding
s01667	Harper	mp6a40ee3248768594	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	True	True	False	False	1	s01667-p1	For Harper, the proposition under consideration was that the lake path is open. Events matched the claim. Harper was told by a staff member about the state of the lake path, which appeared to support the proposition; the staff member is usually reliable. Harper accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mp6a40ee3248768594	coding
s01667	Harper	mp6a40ee3248768594	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	True	True	False	False	2	s01667-p2	The issue was whether the lake path is open. Harper was told by a staff member about the state of the lake path, which appeared to support the proposition, and the staff member is usually reliable. Harper's resulting position was described as follows: Harper accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp6a40ee3248768594	coding
s01668	Emery	mpcb14eb572465f60b	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	perception	True	False	False	False	0	s01668-p0	Emery considered whether the orchard gate is unlocked. Emery made a direct observation concerning the state of the orchard gate, which appeared to support the proposition. observations of this kind were usually accurate. Emery accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mpcb14eb572465f60b	coding
s01668	Emery	mpcb14eb572465f60b	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	perception	True	False	False	False	1	s01668-p1	For Emery, the proposition under consideration was that the orchard gate is unlocked. Events matched the claim. Emery made a direct observation concerning the state of the orchard gate, which appeared to support the proposition; observations of this kind were usually accurate. Emery accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mpcb14eb572465f60b	coding
s01668	Emery	mpcb14eb572465f60b	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	perception	True	False	False	False	2	s01668-p2	The issue was whether the orchard gate is unlocked. Emery made a direct observation concerning the state of the orchard gate, which appeared to support the proposition, and observations of this kind were usually accurate. Emery's resulting position was described as follows: Emery accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mpcb14eb572465f60b	coding
s01669	Emery	mpcb14eb572465f60b	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	perception	True	True	False	False	0	s01669-p0	Emery considered whether the orchard gate is unlocked. Emery made a direct observation concerning the state of the orchard gate, which appeared to support the proposition. observations of this kind were usually accurate. Emery accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mpcb14eb572465f60b	coding
s01669	Emery	mpcb14eb572465f60b	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	perception	True	True	False	False	1	s01669-p1	For Emery, the proposition under consideration was that the orchard gate is unlocked. Events matched the claim. Emery made a direct observation concerning the state of the orchard gate, which appeared to support the proposition; observations of this kind were usually accurate. Emery accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mpcb14eb572465f60b	coding
s01669	Emery	mpcb14eb572465f60b	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	True	True	perception	True	True	False	False	2	s01669-p2	The issue was whether the orchard gate is unlocked. Emery made a direct observation concerning the state of the orchard gate, which appeared to support the proposition, and observations of this kind were usually accurate. Emery's resulting position was described as follows: Emery accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mpcb14eb572465f60b	coding
s01670	Gray	mpee8ab477862f9410	epistemic-v3	the blue jar contains sugar	the contents of the blue jar	True	True	memory	True	False	False	False	0	s01670-p0	Gray considered whether the blue jar contains sugar. Gray recalled an earlier check of the contents of the blue jar, which appeared to support the proposition. the memory was normally dependable. Gray accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mpee8ab477862f9410	coding
s01670	Gray	mpee8ab477862f9410	epistemic-v3	the blue jar contains sugar	the contents of the blue jar	True	True	memory	True	False	False	False	1	s01670-p1	For Gray, the proposition under consideration was that the blue jar contains sugar. Events matched the claim. Gray recalled an earlier check of the contents of the blue jar, which appeared to support the proposition; the memory was normally dependable. Gray accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mpee8ab477862f9410	coding
s01670	Gray	mpee8ab477862f9410	epistemic-v3	the blue jar contains sugar	the contents of the blue jar	True	True	memory	True	False	False	False	2	s01670-p2	The issue was whether the blue jar contains sugar. Gray recalled an earlier check of the contents of the blue jar, which appeared to support the proposition, and the memory was normally dependable. Gray's resulting position was described as follows: Gray accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mpee8ab477862f9410	coding
