example_id	scenario_id	paraphrase_id	split	predicate	label	stable	confidence	forward_label	reversed_label	forward_margin	reversed_margin
s01689-p2	s01689	2	tune	true	True	True	0.9999172917372908	True	True	9.400108337402344	15.754854202270508
s01689-p2	s01689	2	tune	justified	True	True	0.9999995886139856	True	True	14.703733444213867	19.291873931884766
s01689-p2	s01689	2	tune	lucky_guessed	False	True	0.9999999996084887	False	False	25.353256225585938	21.661006927490234
s01690-p0	s01690	0	coding	knows	True	True	0.9999999999899931	True	True	25.327743530273438	30.292701721191406
s01690-p0	s01690	0	coding	believes	True	True	0.9999999999999589	True	True	30.821205139160156	34.02006530761719
s01690-p0	s01690	0	coding	true	True	True	0.9999999999997271	True	True	28.92977523803711	31.88610076904297
s01690-p0	s01690	0	coding	justified	True	True	0.9999999999999793	True	True	31.508411407470703	34.73482131958008
s01690-p0	s01690	0	coding	lucky_guessed	False	True	0.9999999999997781	False	False	31.069164276123047	29.136611938476562
s01690-p1	s01690	1	coding	knows	True	True	0.9999999999981766	True	True	27.030338287353516	31.767440795898438
s01690-p1	s01690	1	coding	believes	True	True	0.999999999999974	True	True	31.279560089111328	34.241798400878906
s01690-p1	s01690	1	coding	true	True	True	0.9999999999999087	True	True	30.025440216064453	33.15472412109375
s01690-p1	s01690	1	coding	justified	True	True	0.9999999999999898	True	True	32.22066116333008	35.34467697143555
s01690-p1	s01690	1	coding	lucky_guessed	False	True	0.9999999999989292	False	False	29.14665412902832	27.562618255615234
s01690-p2	s01690	2	coding	knows	True	True	0.9999999998013775	True	True	22.339614868164062	27.170238494873047
s01690-p2	s01690	2	coding	believes	True	True	0.9999999999998859	True	True	29.801025390625	32.87455368041992
s01690-p2	s01690	2	coding	true	True	True	0.9999999999866682	True	True	25.040878295898438	28.427967071533203
s01690-p2	s01690	2	coding	justified	True	True	0.9999999999999354	True	True	30.371612548828125	33.691890716552734
s01690-p2	s01690	2	coding	lucky_guessed	False	True	0.9999999999996855	False	False	30.89267921447754	28.78766632080078
s01691-p0	s01691	0	coding	knows	True	True	0.9996361606189826	True	True	7.918434143066406	13.762102127075195
s01691-p0	s01691	0	coding	believes	True	True	0.9999999999986455	True	True	27.327533721923828	32.512794494628906
s01691-p0	s01691	0	coding	true	True	True	0.9999999981931063	True	True	20.131656646728516	25.49932861328125
s01691-p0	s01691	0	coding	justified	True	True	0.9999999998728988	True	True	22.78603744506836	29.49118423461914
s01691-p0	s01691	0	coding	lucky_guessed	False	True	0.9999999999939945	False	False	28.698776245117188	25.838333129882812
s01691-p1	s01691	1	coding	knows	False	True	0.9998396515392314	False	False	10.804855346679688	8.738000869750977
s01691-p1	s01691	1	coding	believes	True	True	0.9999999999620506	True	True	23.994766235351562	29.161792755126953
s01691-p1	s01691	1	coding	true	True	True	0.9999893786808925	True	True	11.45263671875	14.074714660644531
s01691-p1	s01691	1	coding	justified	True	True	0.9999773975070982	True	True	10.697427749633789	13.311861038208008
s01691-p1	s01691	1	coding	lucky_guessed	False	True	0.999999966482715	False	False	19.546993255615234	17.211204528808594
s01691-p2	s01691	2	coding	knows	True	True	0.9591316364506909	True	True	3.155672073364258	7.689603805541992
s01691-p2	s01691	2	coding	believes	True	True	0.9999999999710734	True	True	24.266254425048828	29.844566345214844
s01691-p2	s01691	2	coding	true	True	True	0.9999938732736217	True	True	12.002843856811523	17.436874389648438
s01691-p2	s01691	2	coding	justified	True	True	0.9999999450257092	True	True	16.716400146484375	21.49517059326172
s01691-p2	s01691	2	coding	lucky_guessed	False	True	0.9999999999890027	False	False	27.812274932861328	25.23337173461914
s01692-p0	s01692	0	tune	knows	True	True	0.9999999999997526	True	True	29.028133392333984	31.955665588378906
s01692-p0	s01692	0	tune	believes	True	True	0.9999999999999805	True	True	31.57155990600586	33.146484375
s01692-p0	s01692	0	tune	true	True	True	0.9999999999998226	True	True	29.360179901123047	31.65422821044922
s01692-p0	s01692	0	tune	justified	True	True	0.9999999999999909	True	True	32.32612609863281	34.55789566040039
s01692-p0	s01692	0	tune	lucky_guessed	False	True	0.9999999999998951	False	False	30.919879913330078	29.885780334472656
s01692-p1	s01692	1	tune	knows	True	True	0.9999999999998286	True	True	29.394634246826172	32.68408203125
s01692-p1	s01692	1	tune	believes	True	True	0.9999999999999829	True	True	31.705352783203125	33.40779495239258
s01692-p1	s01692	1	tune	true	True	True	0.9999999999999554	True	True	30.74166488647461	33.1175651550293
s01692-p1	s01692	1	tune	justified	True	True	0.999999999999994	True	True	32.7569580078125	34.93536376953125
s01692-p1	s01692	1	tune	lucky_guessed	False	True	0.999999999999934	False	False	31.306283950805664	30.349781036376953
s01692-p2	s01692	2	tune	knows	True	True	0.9999999999992051	True	True	27.860530853271484	31.049362182617188
s01692-p2	s01692	2	tune	believes	True	True	0.9999999999999771	True	True	31.405601501464844	32.815956115722656
s01692-p2	s01692	2	tune	true	True	True	0.9999999999997911	True	True	29.197036743164062	31.331153869628906
s01692-p2	s01692	2	tune	justified	True	True	0.9999999999999885	True	True	32.0863037109375	34.04771423339844
s01692-p2	s01692	2	tune	lucky_guessed	False	True	0.9999999999991592	False	False	30.085941314697266	27.80443572998047
s01693-p0	s01693	0	tune	knows	True	True	0.999999995632741	True	True	19.249130249023438	25.46939468383789
s01693-p0	s01693	0	tune	believes	True	True	0.999999999999599	True	True	28.544654846191406	32.204505920410156
s01693-p0	s01693	0	tune	true	True	True	0.9999999951030958	True	True	19.134662628173828	24.221595764160156
s01693-p0	s01693	0	tune	justified	True	True	0.9999999999747806	True	True	24.40340805053711	30.531639099121094
s01693-p0	s01693	0	tune	lucky_guessed	False	True	0.9999999999974002	False	False	28.903301239013672	26.675567626953125
s01693-p1	s01693	1	tune	knows	True	True	0.9956933184738369	True	True	5.443271636962891	9.316123962402344
s01693-p1	s01693	1	tune	believes	True	True	0.9999999999287679	True	True	23.36507797241211	28.83089828491211
s01693-p1	s01693	1	tune	true	True	True	0.9999994273123471	True	True	14.3729248046875	17.643150329589844
s01693-p1	s01693	1	tune	justified	True	True	0.9999998905259677	True	True	16.027578353881836	21.34405517578125
s01693-p1	s01693	1	tune	lucky_guessed	False	True	0.9999999999559147	False	False	25.87383270263672	23.844894409179688
s01693-p2	s01693	2	tune	knows	True	True	0.9999999938049375	True	True	18.899513244628906	23.230316162109375
s01693-p2	s01693	2	tune	believes	True	True	0.9999999999992835	True	True	27.964397430419922	31.13937759399414
s01693-p2	s01693	2	tune	true	True	True	0.9999999711462765	True	True	17.361026763916016	21.986003875732422
s01693-p2	s01693	2	tune	justified	True	True	0.9999999999783975	True	True	24.558216094970703	28.865375518798828
s01693-p2	s01693	2	tune	lucky_guessed	False	True	0.9999999999963927	False	False	29.000391006469727	26.34805679321289
s01694-p0	s01694	0	coding	knows	True	True	0.9999999999966369	True	True	26.418155670166016	30.199668884277344
s01694-p0	s01694	0	coding	believes	True	True	0.9999999999999838	True	True	31.751258850097656	33.6183967590332
s01694-p0	s01694	0	coding	true	True	True	0.9999999999998335	True	True	29.423809051513672	31.978439331054688
s01694-p0	s01694	0	coding	justified	True	True	0.9999999999999896	True	True	32.20318603515625	34.979034423828125
s01694-p0	s01694	0	coding	lucky_guessed	False	True	0.9999999999998752	False	False	30.751140594482422	29.71202850341797
s01694-p1	s01694	1	coding	knows	True	True	0.9999999999992104	True	True	27.867237091064453	32.05007553100586
s01694-p1	s01694	1	coding	believes	True	True	0.9999999999999913	True	True	32.38889694213867	34.30080795288086
s01694-p1	s01694	1	coding	true	True	True	0.9999999999999836	True	True	31.736785888671875	34.206668853759766
s01694-p1	s01694	1	coding	justified	True	True	0.999999999999996	True	True	33.16935348510742	35.65924072265625
s01694-p1	s01694	1	coding	lucky_guessed	False	True	0.9999999999998751	False	False	31.163372039794922	29.711063385009766
s01694-p2	s01694	2	coding	knows	True	True	0.9999999999990759	True	True	27.70990753173828	31.69985580444336
s01694-p2	s01694	2	coding	believes	True	True	0.9999999999999811	True	True	31.606040954589844	33.40079879760742
s01694-p2	s01694	2	coding	true	True	True	0.9999999999998164	True	True	29.32611083984375	32.226383209228516
s01694-p2	s01694	2	coding	justified	True	True	0.9999999999999793	True	True	31.51220703125	34.43943405151367
s01694-p2	s01694	2	coding	lucky_guessed	False	True	0.9999999999994738	False	False	30.76179313659668	28.273059844970703
s01695-p0	s01695	0	coding	knows	True	True	0.9999963910331859	True	True	12.532085418701172	17.84746551513672
s01695-p0	s01695	0	coding	believes	True	True	0.9999999999995048	True	True	28.334049224853516	32.48767852783203
s01695-p0	s01695	0	coding	true	True	True	0.9999999904966234	True	True	18.47161865234375	23.90838623046875
s01695-p0	s01695	0	coding	justified	True	True	0.9999999999679181	True	True	24.162731170654297	30.31206512451172
s01695-p0	s01695	0	coding	lucky_guessed	False	True	0.9999999999943299	False	False	28.17513656616211	25.895816802978516
s01695-p1	s01695	1	coding	knows		False	0.795921566140831	True	True	1.3609962463378906	5.624549865722656
s01695-p1	s01695	1	coding	believes	True	True	0.9999999999985367	True	True	27.250343322753906	32.04413986206055
s01695-p1	s01695	1	coding	true	True	True	0.9999999772333498	True	True	17.59796905517578	21.761371612548828
s01695-p1	s01695	1	coding	justified	True	True	0.999999995416635	True	True	19.20083236694336	24.719459533691406
s01695-p1	s01695	1	coding	lucky_guessed	False	True	0.9999999999111234	False	False	25.866134643554688	23.14377212524414
s01695-p2	s01695	2	coding	knows	True	True	0.999998191020537	True	True	13.222745895385742	17.96051788330078
s01695-p2	s01695	2	coding	believes	True	True	0.9999999999994784	True	True	28.281883239746094	32.06235122680664
s01695-p2	s01695	2	coding	true	True	True	0.9999999737852481	True	True	17.45694351196289	22.297908782958984
s01695-p2	s01695	2	coding	justified	True	True	0.9999999999571869	True	True	23.874176025390625	28.852081298828125
s01695-p2	s01695	2	coding	lucky_guessed	False	True	0.999999999991161	False	False	28.595273971557617	25.45184326171875
s01696-p0	s01696	0	evaluation	knows	True	True	0.9999999999991556	True	True	27.800094604492188	31.967853546142578
s01696-p0	s01696	0	evaluation	believes	True	True	0.9999999999999654	True	True	30.994308471679688	33.73065948486328
s01696-p0	s01696	0	evaluation	true	True	True	0.9999999999998377	True	True	29.44963836669922	32.08284378051758
s01696-p0	s01696	0	evaluation	justified	True	True	0.9999999999999885	True	True	32.08780288696289	34.8602180480957
s01696-p0	s01696	0	evaluation	lucky_guessed	False	True	0.9999999999999162	False	False	31.732986450195312	30.110641479492188
s01696-p1	s01696	1	evaluation	knows	True	True	0.9999999999992606	True	True	27.932971954345703	32.22166442871094
s01696-p1	s01696	1	evaluation	believes	True	True	0.9999999999999853	True	True	31.856494903564453	34.40172576904297
s01696-p1	s01696	1	evaluation	true	True	True	0.9999999999999429	True	True	30.496177673339844	33.44097900390625
s01696-p1	s01696	1	evaluation	justified	True	True	0.9999999999999929	True	True	32.57224655151367	35.48666763305664
s01696-p1	s01696	1	evaluation	lucky_guessed	False	True	0.9999999999995274	False	False	29.658878326416016	28.380416870117188
s01696-p2	s01696	2	evaluation	knows	True	True	0.9999999999767741	True	True	24.485755920410156	28.964752197265625
s01696-p2	s01696	2	evaluation	believes	True	True	0.9999999999999374	True	True	30.401683807373047	33.095298767089844
s01696-p2	s01696	2	evaluation	true	True	True	0.9999999999953477	True	True	26.093658447265625	29.440013885498047
s01696-p2	s01696	2	evaluation	justified	True	True	0.9999999999999658	True	True	31.005367279052734	33.995750427246094
s01696-p2	s01696	2	evaluation	lucky_guessed	False	True	0.9999999999998269	False	False	31.242597579956055	29.385147094726562
s01697-p0	s01697	0	evaluation	knows	True	True	0.9999779213764991	True	True	10.720878601074219	16.472164154052734
s01697-p0	s01697	0	evaluation	believes	True	True	0.999999999998824	True	True	27.468902587890625	32.29132843017578
s01697-p0	s01697	0	evaluation	true	True	True	0.9999999960797148	True	True	19.357101440429688	24.694183349609375
s01697-p0	s01697	0	evaluation	justified	True	True	0.9999999998525082	True	True	22.637248992919922	29.38519287109375
s01697-p0	s01697	0	evaluation	lucky_guessed	False	True	0.9999999999973669	False	False	29.209232330322266	26.662845611572266
s01697-p1	s01697	1	evaluation	knows	False	True	0.9996052084008823	False	False	10.143268585205078	7.836757659912109
s01697-p1	s01697	1	evaluation	believes	True	True	0.9999999999451137	True	True	23.625755310058594	28.58312225341797
s01697-p1	s01697	1	evaluation	true	True	True	0.9998060788362488	True	True	8.54786491394043	10.925703048706055
s01697-p1	s01697	1	evaluation	justified	True	True	0.9999392660047949	True	True	9.708946228027344	12.025131225585938
s01697-p1	s01697	1	evaluation	lucky_guessed	False	True	0.9999999563367179	False	False	19.385326385498047	16.946758270263672
s01697-p2	s01697	2	evaluation	knows	True	True	0.9964767707884551	True	True	5.644847869873047	10.204116821289062
s01697-p2	s01697	2	evaluation	believes	True	True	0.9999999999805953	True	True	24.66550064086914	30.048114776611328
s01697-p2	s01697	2	evaluation	true	True	True	0.9999861091336048	True	True	11.18426513671875	17.23155975341797
s01697-p2	s01697	2	evaluation	justified	True	True	0.9999999062403694	True	True	16.182531356811523	20.89263916015625
s01697-p2	s01697	2	evaluation	lucky_guessed	False	True	0.9999999999857558	False	False	27.606143951416016	24.974674224853516
s01698-p0	s01698	0	coding	knows	True	True	0.9999999999937097	True	True	25.792007446289062	30.156784057617188
s01698-p0	s01698	0	coding	believes	True	True	0.9999999999999558	True	True	30.749874114990234	33.59832000732422
s01698-p0	s01698	0	coding	true	True	True	0.9999999999983002	True	True	27.10051727294922	30.927753448486328
s01698-p0	s01698	0	coding	justified	True	True	0.9999999999999829	True	True	31.695159912109375	34.86277389526367
s01698-p0	s01698	0	coding	lucky_guessed	False	True	0.9999999999998954	False	False	31.498952865600586	29.889144897460938
s01698-p1	s01698	1	coding	knows	True	True	0.9999999999983371	True	True	27.122459411621094	31.35240936279297
s01698-p1	s01698	1	coding	believes	True	True	0.999999999999978	True	True	31.446964263916016	33.90434646606445
s01698-p1	s01698	1	coding	true	True	True	0.999999999999964	True	True	30.955528259277344	33.60179138183594
s01698-p1	s01698	1	coding	justified	True	True	0.9999999999999938	True	True	32.701480865478516	35.44367218017578
s01698-p1	s01698	1	coding	lucky_guessed	False	True	0.9999999999996522	False	False	30.16109848022461	28.687084197998047
s01698-p2	s01698	2	coding	knows	True	True	0.9999999999572897	True	True	23.876583099365234	27.809295654296875
s01698-p2	s01698	2	coding	believes	True	True	0.9999999999998406	True	True	29.467147827148438	32.034568786621094
s01698-p2	s01698	2	coding	true	True	True	0.9999999999982756	True	True	27.086177825927734	29.986148834228516
s01698-p2	s01698	2	coding	justified	True	True	0.9999999999999303	True	True	30.295806884765625	33.280696868896484
s01698-p2	s01698	2	coding	lucky_guessed	False	True	0.999999999999479	False	False	30.54033660888672	28.282928466796875
s01699-p0	s01699	0	coding	knows	True	True	0.9990915457919942	True	True	7.002857208251953	11.352928161621094
s01699-p0	s01699	0	coding	believes	True	True	0.99999999999446	True	True	25.919029235839844	31.303688049316406
s01699-p0	s01699	0	coding	true	True	True	0.9999998741945223	True	True	15.888528823852539	21.996498107910156
s01699-p0	s01699	0	coding	justified	True	True	0.9999999994953663	True	True	21.407188415527344	27.558456420898438
s01699-p0	s01699	0	coding	lucky_guessed	False	True	0.9999999999925194	False	False	28.264720916748047	25.61870574951172
s01699-p1	s01699	1	coding	knows	False	True	0.9995188871443963	False	False	8.76744270324707	7.638927459716797
s01699-p1	s01699	1	coding	believes	True	True	0.9999999999908147	True	True	25.41341781616211	30.707054138183594
s01699-p1	s01699	1	coding	true	True	True	0.9999997667227762	True	True	15.271038055419922	19.022079467773438
s01699-p1	s01699	1	coding	justified	True	True	0.9999992935532288	True	True	14.163017272949219	16.690574645996094
s01699-p1	s01699	1	coding	lucky_guessed	False	True	0.9999999978695778	False	False	21.524967193603516	19.96694564819336
s01699-p2	s01699	2	coding	knows	True	True	0.9996042430040434	True	True	7.834314346313477	11.870073318481445
s01699-p2	s01699	2	coding	believes	True	True	0.99999999997943	True	True	24.607192993164062	29.144107818603516
s01699-p2	s01699	2	coding	true	True	True	0.9999998439971401	True	True	15.673391342163086	20.809791564941406
s01699-p2	s01699	2	coding	justified	True	True	0.9999999982535421	True	True	20.16567611694336	23.79077911376953
s01699-p2	s01699	2	coding	lucky_guessed	False	True	0.9999999999917597	False	False	27.76136016845703	25.521984100341797
s01700-p0	s01700	0	coding	knows	True	True	0.9999999999964906	True	True	26.375572204589844	30.81909942626953
s01700-p0	s01700	0	coding	believes	True	True	0.9999999999999876	True	True	32.01239776611328	34.488948822021484
s01700-p0	s01700	0	coding	true	True	True	0.9999999999999118	True	True	30.059955596923828	32.489261627197266
s01700-p0	s01700	0	coding	justified	True	True	0.9999999999999925	True	True	32.51011276245117	35.48786926269531
s01700-p0	s01700	0	coding	lucky_guessed	False	True	0.9999999999998292	False	False	30.821537017822266	29.39867401123047
s01700-p1	s01700	1	coding	knows	True	True	0.9999999999996008	True	True	28.549041748046875	32.937713623046875
s01700-p1	s01700	1	coding	believes	True	True	0.9999999999999831	True	True	31.717910766601562	34.32689666748047
s01700-p1	s01700	1	coding	true	True	True	0.9999999999998914	True	True	29.850940704345703	32.856658935546875
s01700-p1	s01700	1	coding	justified	True	True	0.9999999999999929	True	True	32.584716796875	35.66032409667969
s01700-p1	s01700	1	coding	lucky_guessed	False	True	0.9999999999994318	False	False	29.644611358642578	28.196308135986328
s01700-p2	s01700	2	coding	knows	True	True	0.999999999930592	True	True	23.39101791381836	28.127086639404297
s01700-p2	s01700	2	coding	believes	True	True	0.9999999999999414	True	True	30.46715545654297	33.24843978881836
s01700-p2	s01700	2	coding	true	True	True	0.999999999995639	True	True	26.158306121826172	29.34334945678711
s01700-p2	s01700	2	coding	justified	True	True	0.9999999999999665	True	True	31.027820587158203	33.908897399902344
s01700-p2	s01700	2	coding	lucky_guessed	False	True	0.9999999999995899	False	False	30.819169998168945	28.522323608398438
s01701-p0	s01701	0	coding	knows	True	True	0.9999809505633519	True	True	10.868453979492188	17.637840270996094
s01701-p0	s01701	0	coding	believes	True	True	0.9999999999998299	True	True	29.402217864990234	33.40538787841797
s01701-p0	s01701	0	coding	true	True	True	0.9999999998224531	True	True	22.451786041259766	26.844444274902344
s01701-p0	s01701	0	coding	justified	True	True	0.9999999999957865	True	True	26.192703247070312	32.06772232055664
s01701-p0	s01701	0	coding	lucky_guessed	False	True	0.9999999999959229	False	False	28.91842269897461	26.225635528564453
s01701-p1	s01701	1	coding	knows		False	0.7829724872332281	False	False	4.098817825317383	1.2830734252929688
s01701-p1	s01701	1	coding	believes	True	True	0.999999999993378	True	True	25.74062728881836	31.48986053466797
s01701-p1	s01701	1	coding	true	True	True	0.9999998649475064	True	True	15.817602157592773	19.426692962646484
s01701-p1	s01701	1	coding	justified	True	True	0.9999999960017689	True	True	19.337413787841797	24.852638244628906
s01701-p1	s01701	1	coding	lucky_guessed	False	True	0.9999999955727574	False	False	21.153186798095703	19.235488891601562
s01701-p2	s01701	2	coding	knows	True	True	0.9984736941320995	True	True	6.483377456665039	10.95211410522461
s01701-p2	s01701	2	coding	believes	True	True	0.9999999999952991	True	True	26.083263397216797	30.985431671142578
s01701-p2	s01701	2	coding	true	True	True	0.9999994872263798	True	True	14.483430862426758	19.13443374633789
s01701-p2	s01701	2	coding	justified	True	True	0.9999999994307998	True	True	21.286788940429688	26.913188934326172
s01701-p2	s01701	2	coding	lucky_guessed	False	True	0.9999999999937981	False	False	28.30416488647461	25.806163787841797
s01702-p0	s01702	0	coding	knows	True	True	0.9999999999992923	True	True	27.976871490478516	31.76830291748047
s01702-p0	s01702	0	coding	believes	True	True	0.9999999999999885	True	True	32.08912658691406	34.38763427734375
s01702-p0	s01702	0	coding	true	True	True	0.9999999999998723	True	True	29.68901824951172	32.034278869628906
s01702-p0	s01702	0	coding	justified	True	True	0.9999999999999942	True	True	32.79233169555664	35.57643127441406
s01702-p0	s01702	0	coding	lucky_guessed	False	True	0.99999999999997	False	False	31.851900100708008	31.139209747314453
s01702-p1	s01702	1	coding	knows	True	True	0.9999999999997033	True	True	28.84640884399414	32.773231506347656
s01702-p1	s01702	1	coding	believes	True	True	0.9999999999999893	True	True	32.18153381347656	34.57542037963867
s01702-p1	s01702	1	coding	true	True	True	0.9999999999999665	True	True	31.027618408203125	33.44287109375
s01702-p1	s01702	1	coding	justified	True	True	0.9999999999999947	True	True	32.85607147216797	35.599666595458984
s01702-p1	s01702	1	coding	lucky_guessed	False	True	0.9999999999997055	False	False	30.229976654052734	28.853260040283203
s01702-p2	s01702	2	coding	knows	True	True	0.9999999999962847	True	True	26.31856918334961	30.95952606201172
s01702-p2	s01702	2	coding	believes	True	True	0.9999999999999829	True	True	31.703353881835938	33.98781967163086
s01702-p2	s01702	2	coding	true	True	True	0.9999999999995126	True	True	28.349605560302734	31.24954605102539
s01702-p2	s01702	2	coding	justified	True	True	0.9999999999999782	True	True	31.463008880615234	34.5573844909668
s01702-p2	s01702	2	coding	lucky_guessed	False	True	0.9999999999998669	False	False	31.868860244750977	29.647705078125
s01703-p0	s01703	0	coding	knows	True	True	0.9999980347492816	True	True	13.139888763427734	18.952781677246094
s01703-p0	s01703	0	coding	believes	True	True	0.9999999999996836	True	True	28.78155517578125	33.04175567626953
s01703-p0	s01703	0	coding	true	True	True	0.9999999996202837	True	True	21.69159698486328	25.293567657470703
s01703-p0	s01703	0	coding	justified	True	True	0.9999999999965474	True	True	26.39188003540039	31.553028106689453
s01703-p0	s01703	0	coding	lucky_guessed	False	True	0.9999999999942953	False	False	28.57990264892578	25.889732360839844
s01703-p1	s01703	1	coding	knows		False	0.7033465412589133	False	True	0.8632850646972656	0.9083671569824219
s01703-p1	s01703	1	coding	believes	True	True	0.9999999999892937	True	True	25.26019287109375	30.88968276977539
s01703-p1	s01703	1	coding	true	True	True	0.9999999878225335	True	True	18.223678588867188	21.336708068847656
s01703-p1	s01703	1	coding	justified	True	True	0.9999999828818945	True	True	17.883129119873047	23.019561767578125
s01703-p1	s01703	1	coding	lucky_guessed	False	True	0.9999999967834683	False	False	22.72116470336914	19.554962158203125
s01703-p2	s01703	2	coding	knows	True	True	0.9999809460574994	True	True	10.868217468261719	15.79200553894043
s01703-p2	s01703	2	coding	believes	True	True	0.9999999999992257	True	True	27.886802673339844	32.39217758178711
s01703-p2	s01703	2	coding	true	True	True	0.9999999863966451	True	True	18.11294937133789	21.593059539794922
s01703-p2	s01703	2	coding	justified	True	True	0.9999999997556333	True	True	22.13235092163086	27.52145767211914
s01703-p2	s01703	2	coding	lucky_guessed	False	True	0.9999999999840813	False	False	28.263572692871094	24.863529205322266
s01704-p0	s01704	0	evaluation	knows	True	True	0.9999999999993681	True	True	28.089969635009766	32.421539306640625
s01704-p0	s01704	0	evaluation	believes	True	True	0.9999999999999878	True	True	32.030521392822266	34.331687927246094
s01704-p0	s01704	0	evaluation	true	True	True	0.9999999999998934	True	True	29.87021255493164	32.301918029785156
s01704-p0	s01704	0	evaluation	justified	True	True	0.9999999999999911	True	True	32.35133743286133	35.46072006225586
s01704-p0	s01704	0	evaluation	lucky_guessed	False	True	0.9999999999998794	False	False	31.490869522094727	29.746726989746094
s01704-p1	s01704	1	evaluation	knows	True	True	0.9999999999994904	True	True	28.3052978515625	32.56533432006836
s01704-p1	s01704	1	evaluation	believes	True	True	0.9999999999999873	True	True	32.003662109375	34.2034797668457
s01704-p1	s01704	1	evaluation	true	True	True	0.9999999999999623	True	True	30.906715393066406	33.70905685424805
s01704-p1	s01704	1	evaluation	justified	True	True	0.9999999999999936	True	True	32.68125915527344	35.45120620727539
s01704-p1	s01704	1	evaluation	lucky_guessed	False	True	0.9999999999994337	False	False	30.353046417236328	28.199665069580078
s01704-p2	s01704	2	evaluation	knows	True	True	0.9999999999730502	True	True	24.33704376220703	28.9478759765625
s01704-p2	s01704	2	evaluation	believes	True	True	0.9999999999999662	True	True	31.021652221679688	33.32850646972656
s01704-p2	s01704	2	evaluation	true	True	True	0.9999999999981568	True	True	27.019485473632812	29.989551544189453
s01704-p2	s01704	2	evaluation	justified	True	True	0.99999999999998	True	True	31.53879165649414	34.53517532348633
s01704-p2	s01704	2	evaluation	lucky_guessed	False	True	0.9999999999975602	False	False	30.260862350463867	26.73907470703125
s01705-p0	s01705	0	evaluation	knows	True	True	0.9990918781148881	True	True	7.003223419189453	13.286029815673828
s01705-p0	s01705	0	evaluation	believes	True	True	0.9999999999998834	True	True	29.7808837890625	33.69429397583008
s01705-p0	s01705	0	evaluation	true	True	True	0.9999999974996787	True	True	19.806846618652344	24.398395538330078
s01705-p0	s01705	0	evaluation	justified	True	True	0.9999999986356116	True	True	20.412559509277344	28.161392211914062
s01705-p0	s01705	0	evaluation	lucky_guessed	False	True	0.9999999998780781	False	False	26.999774932861328	22.827640533447266
s01705-p1	s01705	1	evaluation	knows	False	True	0.987617451669224	False	False	6.6539154052734375	4.379007339477539
s01705-p1	s01705	1	evaluation	believes	True	True	0.9999999999984859	True	True	27.216156005859375	32.19369888305664
s01705-p1	s01705	1	evaluation	true	True	True	0.9999987128046859	True	True	13.563043594360352	16.791038513183594
s01705-p1	s01705	1	evaluation	justified	True	True	0.999998735443289	True	True	13.580787658691406	17.309974670410156
s01705-p1	s01705	1	evaluation	lucky_guessed	False	True	0.9999999429316503	False	False	19.55743408203125	16.67901611328125
s01705-p2	s01705	2	evaluation	knows	True	True	0.9052899229926115	True	True	2.257434844970703	5.510808944702148
s01705-p2	s01705	2	evaluation	believes	True	True	0.999999999998884	True	True	27.521347045898438	31.767276763916016
s01705-p2	s01705	2	evaluation	true	True	True	0.9999963081331646	True	True	12.509374618530273	17.350833892822266
s01705-p2	s01705	2	evaluation	justified	True	True	0.999999994822627	True	True	19.078968048095703	25.236652374267578
s01705-p2	s01705	2	evaluation	lucky_guessed	False	True	0.999999999697459	False	False	26.537315368652344	21.918804168701172
s01706-p0	s01706	0	evaluation	knows	True	True	0.9999999999985227	True	True	27.240901947021484	30.968856811523438
s01706-p0	s01706	0	evaluation	believes	True	True	0.9999999999999842	True	True	31.786998748779297	34.403404235839844
s01706-p0	s01706	0	evaluation	true	True	True	0.9999999999990934	True	True	27.729175567626953	31.288928985595703
s01706-p0	s01706	0	evaluation	justified	True	True	0.9999999999999893	True	True	32.163448333740234	35.32145690917969
s01706-p0	s01706	0	evaluation	lucky_guessed	False	True	0.9999999999999364	False	False	31.67227554321289	30.385147094726562
s01706-p1	s01706	1	evaluation	knows	True	True	0.9999999999996347	True	True	28.638343811035156	32.09154510498047
s01706-p1	s01706	1	evaluation	believes	True	True	0.9999999999999898	True	True	32.21884536743164	34.14818572998047
s01706-p1	s01706	1	evaluation	true	True	True	0.999999999999942	True	True	30.478321075439453	33.215057373046875
s01706-p1	s01706	1	evaluation	justified	True	True	0.999999999999994	True	True	32.75991439819336	35.29438400268555
s01706-p1	s01706	1	evaluation	lucky_guessed	False	True	0.999999999999827	False	False	30.479907989501953	29.385391235351562
s01706-p2	s01706	2	evaluation	knows	True	True	0.9999999999939813	True	True	25.836135864257812	29.547500610351562
s01706-p2	s01706	2	evaluation	believes	True	True	0.9999999999999745	True	True	31.295326232910156	33.35166549682617
s01706-p2	s01706	2	evaluation	true	True	True	0.9999999999985325	True	True	27.247486114501953	30.734867095947266
s01706-p2	s01706	2	evaluation	justified	True	True	0.9999999999999716	True	True	31.192230224609375	34.256229400634766
s01706-p2	s01706	2	evaluation	lucky_guessed	False	True	0.9999999999997337	False	False	31.385414123535156	28.953872680664062
s01707-p0	s01707	0	evaluation	knows	True	True	0.9992534098832012	True	True	7.199247360229492	11.470281600952148
s01707-p0	s01707	0	evaluation	believes	True	True	0.9999999999987925	True	True	27.442543029785156	32.84828186035156
s01707-p0	s01707	0	evaluation	true	True	True	0.9999996167719899	True	True	14.774635314941406	19.82522201538086
